TIME,KW
4/12/2019 9:30,1.12
4/12/2019 9:45,1.12
4/12/2019 10:00,1.12
4/12/2019 11:00,2.87
4/12/2019 10:15,1.25
4/12/2019 10:30,0.75
4/12/2019 10:45,1.87
4/12/2019 11:15,1.62
4/12/2019 11:30,0.75
4/12/2019 11:45,0.87
4/12/2019 12:00,1.12
4/12/2019 13:00,0.87
4/12/2019 12:15,0.37
4/12/2019 12:30,0.62
4/12/2019 12:45,0.87
4/12/2019 13:15,0.75
4/12/2019 13:30,0.75
4/12/2019 13:45,0.5
4/12/2019 14:00,0.62
4/12/2019 15:00,0.87
4/12/2019 14:15,0.75
4/12/2019 14:30,1
4/12/2019 14:45,1
4/12/2019 16:00,1
4/12/2019 15:15,0.87
4/12/2019 15:30,0.87
4/12/2019 15:45,1.5
4/12/2019 19:00,0.75
4/12/2019 18:15,1.12
4/12/2019 18:30,1.37
4/12/2019 18:45,0.87
4/12/2019 19:15,1
4/12/2019 19:30,1.5
4/12/2019 19:45,1.5
4/12/2019 20:00,1.37
4/12/2019 21:00,1.5
4/12/2019 20:15,1.12
4/12/2019 20:30,1.37
4/12/2019 20:45,1.5
4/12/2019 21:15,1.37
4/12/2019 21:30,1.25
4/12/2019 21:45,1.25
4/12/2019 22:00,1.25
4/12/2019 23:00,1.37
4/12/2019 22:15,1.5
4/12/2019 22:30,2
4/12/2019 22:45,1.37
4/12/2019 23:15,1.25
4/12/2019 23:30,1.25
4/12/2019 23:45,1.12
4/13/2019 0:00,0.82
4/13/2019 1:00,3.9
4/13/2019 0:15,0.73
4/13/2019 0:30,4.17
4/13/2019 0:45,3.99
4/13/2019 1:15,3.36
4/13/2019 1:30,3.36
4/13/2019 1:45,3.45
4/13/2019 2:00,2.99
4/13/2019 3:00,1.81
4/13/2019 2:15,0.73
4/13/2019 2:30,2.63
4/13/2019 2:45,2.9
4/13/2019 3:15,0.82
4/13/2019 6:45,0.73
4/13/2019 3:30,0.91
4/13/2019 3:45,1.09
4/13/2019 4:00,0.91
4/13/2019 6:15,3.09
4/13/2019 6:30,0.64
4/13/2019 7:00,2.36
4/13/2019 7:15,4.81
4/13/2019 7:30,3.63
4/13/2019 7:45,0.45
4/13/2019 8:00,0.45
4/13/2019 9:00,0.54
4/13/2019 8:15,0.91
4/13/2019 8:30,0.73
4/13/2019 8:45,0.54
4/13/2019 9:15,1.63
4/13/2019 9:30,2.09
4/13/2019 9:45,1.91
4/13/2019 10:00,1.36
4/13/2019 11:00,0.82
4/13/2019 10:15,0.73
4/13/2019 10:30,0.54
4/13/2019 10:45,0.73
4/13/2019 11:15,0.73
4/13/2019 11:30,0.36
4/13/2019 11:45,0.73
4/13/2019 12:00,0.91
4/13/2019 13:00,0.36
4/13/2019 12:15,0.73
4/13/2019 12:30,0.73
4/13/2019 12:45,0.45
4/13/2019 13:15,0.54
4/13/2019 13:30,0.82
4/13/2019 13:45,0.73
4/13/2019 14:00,0.73
4/13/2019 15:00,1.09
4/13/2019 14:15,0.54
4/13/2019 14:30,0.45
4/13/2019 14:45,0.73
4/13/2019 15:15,0.64
4/13/2019 15:30,0.36
4/13/2019 15:45,0.45
4/13/2019 16:00,0.36
4/13/2019 17:30,1
4/13/2019 16:15,0.73
4/13/2019 16:30,0.82
4/13/2019 16:45,0.64
4/13/2019 17:00,1.45
4/13/2019 17:15,0.64
4/13/2019 17:45,1
4/13/2019 18:00,0.91
4/13/2019 19:00,0.91
4/13/2019 18:15,0.45
4/13/2019 18:30,0.91
4/13/2019 18:45,0.91
4/13/2019 19:15,0.73
4/13/2019 19:30,0.64
4/13/2019 19:45,0.82
4/13/2019 20:00,0.91
4/13/2019 21:00,0.73
4/13/2019 20:15,0.54
4/13/2019 20:30,0.91
4/13/2019 20:45,0.64
4/13/2019 21:15,1.09
4/13/2019 21:30,1.27
4/13/2019 21:45,0.91
4/13/2019 22:00,0.82
4/14/2019 1:00,3.72
4/14/2019 0:15,1.06
4/14/2019 0:30,4.78
4/14/2019 0:45,3.72
4/14/2019 1:15,3.08
4/14/2019 1:30,3.93
4/14/2019 1:45,3.51
4/14/2019 2:00,2.98
4/14/2019 3:30,0.64
4/14/2019 2:15,0.74
4/14/2019 2:30,0.74
4/14/2019 2:45,0.85
4/14/2019 3:00,0.96
4/14/2019 3:15,0.64
4/14/2019 3:45,0.64
4/14/2019 4:00,0.85
4/14/2019 9:00,1.38
4/14/2019 8:15,0.85
4/14/2019 8:30,0.96
4/14/2019 8:45,1.17
4/14/2019 9:15,2.02
4/14/2019 9:30,2.55
4/14/2019 9:45,2.13
4/14/2019 10:00,0.74
4/14/2019 11:00,0.64
4/14/2019 10:15,0.64
4/14/2019 10:30,1.17
4/14/2019 10:45,0.74
4/14/2019 11:15,0.32
4/14/2019 11:30,0.21
4/14/2019 11:45,0.64
4/14/2019 12:00,0.74
4/14/2019 13:00,0.64
4/14/2019 12:15,0.74
4/14/2019 12:30,0.64
4/14/2019 12:45,0.64
4/14/2019 13:15,0.74
4/14/2019 13:30,0.74
4/14/2019 13:45,0.74
4/14/2019 14:00,1.17
4/14/2019 15:00,1.06
4/14/2019 14:15,0.74
4/14/2019 14:30,1.06
4/14/2019 14:45,0.85
4/14/2019 15:15,1.17
4/14/2019 15:30,0.96
4/14/2019 15:45,1.06
4/14/2019 16:00,1.38
4/14/2019 17:00,0.74
4/14/2019 16:15,0.64
4/14/2019 16:30,0.85
4/14/2019 16:45,0.96
4/14/2019 17:15,0.74
4/14/2019 17:30,0.96
4/14/2019 17:45,0.85
4/14/2019 18:00,0.96
4/14/2019 19:00,1.28
4/14/2019 18:15,0.96
4/14/2019 18:30,2.13
4/14/2019 18:45,1.59
4/14/2019 19:15,1.38
4/14/2019 19:30,1.17
4/14/2019 19:45,1.28
4/14/2019 20:00,1.49
4/14/2019 21:00,1.38
4/14/2019 20:15,0.96
4/14/2019 20:30,1.28
4/14/2019 20:45,1.38
4/14/2019 21:15,1.28
4/14/2019 21:30,0.96
4/14/2019 21:45,1.28
4/14/2019 22:00,1.17
4/14/2019 23:00,1.17
4/14/2019 22:15,1.06
4/14/2019 22:30,1.59
4/14/2019 22:45,1.17
4/14/2019 23:15,1.06
4/14/2019 23:30,0.96
4/14/2019 23:45,1.28
4/15/2019 0:00,1.85
4/15/2019 3:00,2.11
4/15/2019 2:15,1.05
4/15/2019 2:30,0.88
4/15/2019 2:45,1.05
4/15/2019 3:15,3.87
4/15/2019 3:30,3.95
4/15/2019 3:45,3.78
4/15/2019 4:00,1.14
4/15/2019 9:00,0.53
4/15/2019 8:15,0.79
4/15/2019 8:30,0.53
4/15/2019 8:45,0.53
4/15/2019 9:15,0.44
4/15/2019 9:30,0.53
4/15/2019 9:45,0.53
4/15/2019 10:00,0.79
4/15/2019 11:00,0.88
4/15/2019 10:15,1.14
4/15/2019 10:30,1.76
4/15/2019 10:45,1.23
4/15/2019 11:15,0.79
4/15/2019 11:30,0.88
4/15/2019 11:45,0.88
4/15/2019 12:00,0.79
4/15/2019 13:00,0.79
4/15/2019 12:15,0.53
4/15/2019 12:30,0.7
4/15/2019 12:45,0.44
4/15/2019 13:15,0.97
4/15/2019 13:30,0.88
4/15/2019 13:45,0.62
4/15/2019 14:00,1.14
4/15/2019 15:00,4.48
4/15/2019 14:15,0.79
4/15/2019 14:30,4.31
4/15/2019 14:45,4.31
4/15/2019 15:15,4.31
4/15/2019 15:30,4.13
4/15/2019 15:45,4.04
4/15/2019 16:00,4.13
4/15/2019 17:00,3.69
4/15/2019 16:15,0.62
4/15/2019 16:30,3.95
4/15/2019 16:45,3.95
4/15/2019 17:15,3.78
4/15/2019 17:30,3.87
4/15/2019 17:45,2.2
4/15/2019 18:00,0.53
4/15/2019 23:00,1.14
4/15/2019 22:15,0.97
4/15/2019 22:30,1.14
4/15/2019 22:45,1.23
4/15/2019 23:15,1.41
4/15/2019 23:30,1.05
4/15/2019 23:45,1.23
4/16/2019 0:00,1.57
4/16/2019 3:00,1.01
4/16/2019 2:15,1.12
4/16/2019 2:30,0.89
4/16/2019 2:45,1.01
4/16/2019 3:15,1.01
4/16/2019 3:30,1.01
4/16/2019 3:45,0.89
4/16/2019 4:00,0.89
4/16/2019 6:15,0.78
4/16/2019 6:30,0.78
4/16/2019 6:45,1.12
4/16/2019 7:00,1.12
4/16/2019 7:15,1.01
4/16/2019 7:30,0.78
4/16/2019 7:45,0.78
4/16/2019 8:00,1.12
4/16/2019 9:00,0.67
4/16/2019 8:15,1.01
4/16/2019 8:30,0.78
4/16/2019 8:45,0.56
4/16/2019 9:15,1.45
4/16/2019 9:30,1.34
4/16/2019 9:45,1.12
4/16/2019 10:00,1.12
4/16/2019 11:00,2.24
4/16/2019 10:15,0.78
4/16/2019 10:30,1.68
4/16/2019 10:45,1.9
4/16/2019 11:15,1.68
4/16/2019 11:30,0.78
4/16/2019 11:45,1.01
4/16/2019 12:00,0.89
4/16/2019 13:30,0.78
4/16/2019 12:15,1.23
4/16/2019 12:30,0.78
4/16/2019 12:45,0.89
4/16/2019 13:00,0.78
4/16/2019 13:15,0.45
4/16/2019 13:45,1.01
4/16/2019 14:00,1.01
4/16/2019 15:00,0.67
4/16/2019 14:15,0.67
4/16/2019 14:30,0.67
4/16/2019 14:45,0.78
4/16/2019 15:15,0.67
4/16/2019 16:45,0.56
4/16/2019 15:30,0.78
4/16/2019 15:45,0.67
4/16/2019 16:00,0.89
4/16/2019 16:15,0.89
4/16/2019 16:30,0.89
4/16/2019 17:45,1.68
4/16/2019 17:00,0.67
4/16/2019 17:15,1.79
4/16/2019 17:30,2.46
4/16/2019 18:00,0.89
4/16/2019 19:00,1.01
4/16/2019 18:15,0.78
4/16/2019 18:30,1.12
4/16/2019 18:45,1.45
4/16/2019 19:15,0.78
4/16/2019 19:30,1.01
4/16/2019 19:45,1.23
4/16/2019 20:00,1.34
4/16/2019 23:00,5.48
4/16/2019 22:15,0.89
4/16/2019 22:30,5.26
4/16/2019 22:45,5.15
4/16/2019 23:15,5.48
4/16/2019 23:30,5.26
4/16/2019 23:45,5.26
4/17/2019 0:00,4.22
4/17/2019 1:00,3.95
4/17/2019 0:15,1.23
4/17/2019 0:30,4.13
4/17/2019 0:45,4.13
4/17/2019 1:15,3.78
4/17/2019 2:45,4.04
4/17/2019 1:30,3.95
4/17/2019 1:45,4.04
4/17/2019 2:00,4.04
4/17/2019 2:15,4.13
4/17/2019 2:30,3.69
4/17/2019 3:00,2.81
4/17/2019 3:15,0.88
4/17/2019 3:30,0.62
4/17/2019 3:45,0.7
4/17/2019 4:00,1.05
4/17/2019 9:00,0.79
4/17/2019 8:15,0.88
4/17/2019 8:30,0.62
4/17/2019 8:45,0.79
4/17/2019 9:15,0.7
4/17/2019 9:30,0.53
4/17/2019 11:00,0.62
4/17/2019 9:45,0.35
4/17/2019 10:00,1.58
4/17/2019 10:15,0.97
4/17/2019 10:30,0.53
4/17/2019 10:45,0.35
4/17/2019 11:15,0.7
4/17/2019 11:30,0.62
4/17/2019 11:45,0.26
4/17/2019 12:00,0.62
4/17/2019 13:00,0.44
4/17/2019 12:15,0.44
4/17/2019 12:30,0.62
4/17/2019 12:45,0.62
4/17/2019 13:15,0.44
4/17/2019 13:30,0.7
4/17/2019 13:45,0.53
4/17/2019 14:00,0.62
4/17/2019 17:00,0.79
4/17/2019 16:15,0.7
4/17/2019 16:30,0.44
4/17/2019 16:45,0.7
4/17/2019 17:15,0.7
4/17/2019 17:30,1.05
4/17/2019 17:45,1.14
4/17/2019 18:00,0.88
4/17/2019 19:00,0.7
4/17/2019 18:15,0.79
4/17/2019 18:30,0.7
4/17/2019 18:45,0.88
4/17/2019 19:15,0.79
4/17/2019 19:30,1.05
4/17/2019 19:45,1.49
4/17/2019 20:00,0.79
4/17/2019 23:00,3.87
4/17/2019 22:15,0.88
4/17/2019 22:30,3.87
4/17/2019 22:45,3.78
4/17/2019 23:15,0.88
4/17/2019 23:30,2.55
4/17/2019 23:45,3.87
4/18/2019 0:00,5.86
4/18/2019 1:00,0.93
4/18/2019 0:15,1.07
4/18/2019 0:30,1.2
4/18/2019 0:45,0.93
4/18/2019 1:15,1.33
4/18/2019 1:30,1.33
4/18/2019 1:45,1.2
4/18/2019 2:00,1.2
4/18/2019 7:00,0.93
4/18/2019 6:15,1.2
4/18/2019 6:30,0.8
4/18/2019 6:45,1.33
4/18/2019 7:15,0.8
4/18/2019 7:30,0.8
4/18/2019 7:45,0.93
4/18/2019 8:00,1.2
4/18/2019 9:00,2.26
4/18/2019 8:15,1.2
4/18/2019 8:30,1.2
4/18/2019 8:45,0.67
4/18/2019 9:15,2.93
4/18/2019 9:30,3.46
4/18/2019 9:45,1.33
4/18/2019 10:00,1.86
4/18/2019 11:00,0.8
4/18/2019 10:15,0.93
4/18/2019 10:30,1.07
4/18/2019 10:45,1.07
4/18/2019 11:15,0.93
4/18/2019 11:30,1.07
4/18/2019 11:45,1.2
4/18/2019 13:15,0.8
4/18/2019 12:00,0.8
4/18/2019 12:15,1.2
4/18/2019 12:30,0.4
4/18/2019 12:45,0.8
4/18/2019 13:00,0.67
4/18/2019 13:30,0.53
4/18/2019 13:45,0.53
4/18/2019 14:00,1.07
4/18/2019 15:00,1.07
4/18/2019 14:15,1.6
4/18/2019 14:30,0.8
4/18/2019 14:45,0.67
4/18/2019 15:15,1.07
4/18/2019 15:30,0.93
4/18/2019 15:45,0.93
4/18/2019 16:00,0.8
4/18/2019 17:00,1.2
4/18/2019 16:15,0.67
4/18/2019 16:30,0.93
4/18/2019 16:45,1.07
4/18/2019 17:15,0.93
4/18/2019 17:30,0.93
4/18/2019 17:45,1.07
4/18/2019 18:00,2
4/18/2019 19:00,0.93
4/18/2019 18:15,0.93
4/18/2019 18:30,1.2
4/18/2019 18:45,1.33
4/18/2019 19:15,0.93
4/18/2019 19:30,0.93
4/18/2019 19:45,1.33
4/18/2019 20:00,1.07
4/18/2019 21:30,4.79
4/18/2019 20:15,0.93
4/18/2019 20:30,0.4
4/18/2019 20:45,0.93
4/18/2019 21:00,0.93
4/18/2019 21:15,1.6
4/18/2019 21:45,6.79
4/18/2019 22:00,6.52
4/19/2019 1:00,3.31
4/19/2019 0:15,0.47
4/19/2019 0:30,3.47
4/19/2019 0:45,3.55
4/19/2019 1:15,3.23
4/19/2019 1:30,3.39
4/19/2019 1:45,2.68
4/19/2019 2:00,2.92
4/19/2019 3:00,2.6
4/19/2019 2:15,3.94
4/19/2019 2:30,2.68
4/19/2019 2:45,3.07
4/19/2019 3:15,2.6
4/19/2019 3:30,2.6
4/19/2019 3:45,2.13
4/19/2019 4:00,2.36
4/19/2019 11:00,0.71
4/19/2019 10:15,0.63
4/19/2019 10:30,0.79
4/19/2019 10:45,0.71
4/19/2019 11:15,0.39
4/19/2019 11:30,0.79
4/19/2019 11:45,0.55
4/19/2019 12:00,0.63
4/19/2019 13:00,0.39
4/19/2019 12:15,0.79
4/19/2019 12:30,0.24
4/19/2019 12:45,0.55
4/19/2019 13:15,0.39
4/19/2019 13:30,0.08
4/19/2019 13:45,0.47
4/19/2019 14:00,0.39
4/19/2019 15:00,1.02
4/19/2019 14:15,1.02
4/19/2019 14:30,0.24
4/19/2019 14:45,0.24
4/19/2019 15:15,0.71
4/19/2019 15:30,0.63
4/19/2019 15:45,0.63
4/19/2019 16:00,0.32
4/19/2019 17:00,0.55
4/19/2019 16:15,0.39
4/19/2019 16:30,0.55
4/19/2019 16:45,0.47
4/19/2019 17:15,0.39
4/19/2019 17:30,0.47
4/19/2019 17:45,0.55
4/19/2019 18:00,0.71
4/19/2019 21:00,3.7
4/19/2019 20:15,0.24
4/19/2019 20:30,0.71
4/19/2019 20:45,1.65
4/19/2019 21:15,2.99
4/19/2019 21:30,0.87
4/19/2019 21:45,0.95
4/19/2019 22:00,3.62
4/19/2019 23:00,3.62
4/19/2019 22:15,1.26
4/19/2019 22:30,3.55
4/19/2019 22:45,3.47
4/19/2019 23:15,3.7
4/19/2019 23:30,3.7
4/19/2019 23:45,3.55
4/20/2019 0:00,5.03
4/20/2019 1:00,0.8
4/20/2019 0:15,0.8
4/20/2019 0:30,1.14
4/20/2019 0:45,1.03
4/20/2019 1:15,0.8
4/20/2019 1:30,0.69
4/20/2019 1:45,1.14
4/20/2019 2:00,1.03
4/20/2019 7:00,0.8
4/20/2019 6:15,0.69
4/20/2019 6:30,1.14
4/20/2019 6:45,1.14
4/20/2019 7:15,0.69
4/20/2019 7:30,0.91
4/20/2019 7:45,1.03
4/20/2019 8:00,0.8
4/20/2019 9:00,1.6
4/20/2019 8:15,1.26
4/20/2019 8:30,1.26
4/20/2019 8:45,1.71
4/20/2019 9:15,1.26
4/20/2019 9:30,1.37
4/20/2019 9:45,1.6
4/20/2019 10:00,1.6
4/20/2019 13:00,1.37
4/20/2019 12:15,0.91
4/20/2019 12:30,0.91
4/20/2019 12:45,0.91
4/20/2019 13:15,0.91
4/20/2019 13:30,0.91
4/20/2019 13:45,0.8
4/20/2019 14:00,0.69
4/20/2019 15:00,1.49
4/20/2019 14:15,1.49
4/20/2019 14:30,1.49
4/20/2019 14:45,1.49
4/20/2019 15:15,1.49
4/20/2019 16:45,1.71
4/20/2019 15:30,1.49
4/20/2019 15:45,1.49
4/20/2019 16:00,1.49
4/20/2019 16:15,1.37
4/20/2019 16:30,1.94
4/20/2019 17:00,2.63
4/20/2019 17:15,1.26
4/20/2019 17:30,0.91
4/20/2019 17:45,0.91
4/20/2019 18:00,0.8
4/20/2019 19:00,1.37
4/20/2019 18:15,0.69
4/20/2019 18:30,1.37
4/20/2019 18:45,1.37
4/20/2019 19:15,1.14
4/20/2019 19:30,1.14
4/20/2019 19:45,1.37
4/20/2019 20:00,1.26
4/20/2019 23:30,5.26
4/20/2019 22:15,0.8
4/20/2019 22:30,5.03
4/20/2019 22:45,5.03
4/20/2019 23:00,4.91
4/20/2019 23:15,5.37
4/20/2019 23:45,1.71
4/21/2019 0:00,1.47
4/21/2019 1:00,0.98
4/21/2019 0:15,1.08
4/21/2019 0:30,1.18
4/21/2019 0:45,0.88
4/21/2019 1:15,1.08
4/21/2019 1:30,1.18
4/21/2019 1:45,0.88
4/21/2019 2:00,0.88
4/21/2019 7:30,0.69
4/21/2019 6:15,0.98
4/21/2019 6:30,0.59
4/21/2019 6:45,0.78
4/21/2019 7:00,0.88
4/21/2019 7:15,0.98
4/21/2019 7:45,0.49
4/21/2019 8:00,0.69
4/21/2019 9:00,0.69
4/21/2019 8:15,0.78
4/21/2019 8:30,0.78
4/21/2019 8:45,0.59
4/21/2019 9:15,1.27
4/21/2019 9:30,1.27
4/21/2019 9:45,0.98
4/21/2019 10:00,0.88
4/21/2019 11:00,2.35
4/21/2019 10:15,1.08
4/21/2019 10:30,1.37
4/21/2019 10:45,2.45
4/21/2019 11:15,2.06
4/21/2019 11:30,1.27
4/21/2019 11:45,1.18
4/21/2019 12:00,1.18
4/21/2019 13:00,1.27
4/21/2019 12:15,0.88
4/21/2019 12:30,1.67
4/21/2019 12:45,1.08
4/21/2019 13:15,1.27
4/21/2019 13:30,1.47
4/21/2019 13:45,1.08
4/21/2019 14:00,0.98
4/21/2019 15:00,0.49
4/21/2019 14:15,1.08
4/21/2019 14:30,0.98
4/21/2019 14:45,0.49
4/21/2019 15:15,0.78
4/21/2019 15:30,0.88
4/21/2019 15:45,0.88
4/21/2019 16:00,0.69
4/21/2019 17:00,0.98
4/21/2019 16:15,1.18
4/21/2019 16:30,0.88
4/21/2019 16:45,1.18
4/21/2019 17:15,1.08
4/21/2019 17:30,0.78
4/21/2019 17:45,0.98
4/21/2019 18:00,1.08
4/21/2019 19:00,0.88
4/21/2019 18:15,1.18
4/21/2019 18:30,1.18
4/21/2019 18:45,1.08
4/21/2019 19:15,0.78
4/21/2019 19:30,0.88
4/21/2019 19:45,1.37
4/21/2019 20:00,2.35
4/21/2019 23:00,4.8
4/21/2019 22:15,1.18
4/21/2019 22:30,5.29
4/21/2019 22:45,5.1
4/21/2019 23:15,5
4/21/2019 23:30,4.51
4/21/2019 23:45,4.41
4/22/2019 0:00,6.86
4/22/2019 7:00,0.89
4/22/2019 6:15,1.19
4/22/2019 6:30,1.64
4/22/2019 6:45,0.45
4/22/2019 7:15,1.04
4/22/2019 7:30,1.19
4/22/2019 7:45,0.89
4/22/2019 8:00,0.6
4/22/2019 9:00,2.38
4/22/2019 8:15,0.3
4/22/2019 8:30,1.04
4/22/2019 8:45,1.64
4/22/2019 9:15,1.49
4/22/2019 9:30,1.94
4/22/2019 9:45,3.28
4/22/2019 10:00,1.79
4/22/2019 11:00,1.04
4/22/2019 10:15,1.34
4/22/2019 10:30,1.49
4/22/2019 10:45,0.75
4/22/2019 11:15,1.34
4/22/2019 11:30,1.04
4/22/2019 11:45,1.49
4/22/2019 12:00,1.34
4/22/2019 13:00,1.34
4/22/2019 12:15,0.89
4/22/2019 12:30,1.64
4/22/2019 12:45,1.34
4/22/2019 13:15,1.04
4/22/2019 13:30,1.04
4/22/2019 13:45,1.34
4/22/2019 14:00,1.19
4/22/2019 15:00,1.19
4/22/2019 14:15,1.49
4/22/2019 14:30,1.34
4/22/2019 14:45,1.19
4/22/2019 15:15,1.79
4/22/2019 16:45,1.19
4/22/2019 15:30,1.19
4/22/2019 15:45,1.34
4/22/2019 16:00,1.34
4/22/2019 16:15,1.19
4/22/2019 16:30,1.34
4/22/2019 17:00,0.75
4/22/2019 17:15,1.34
4/22/2019 17:30,1.34
4/22/2019 17:45,1.04
4/22/2019 18:00,1.04
4/22/2019 23:00,6.71
4/22/2019 22:15,0.89
4/22/2019 22:30,6.56
4/22/2019 22:45,5.96
4/22/2019 23:15,2.38
4/22/2019 23:30,2.83
4/22/2019 23:45,6.26
4/23/2019 0:00,5.39
4/23/2019 7:00,0.98
4/23/2019 6:15,0.74
4/23/2019 6:30,0.61
4/23/2019 6:45,1.35
4/23/2019 7:15,0.61
4/23/2019 7:30,1.1
4/23/2019 9:30,2.08
4/23/2019 7:45,1.47
4/23/2019 8:00,1.1
4/23/2019 8:15,1.23
4/23/2019 8:30,0.74
4/23/2019 8:45,1.1
4/23/2019 9:00,1.23
4/23/2019 9:15,2.08
4/23/2019 9:45,2.08
4/23/2019 10:00,2.08
4/23/2019 11:30,0.74
4/23/2019 10:15,0.98
4/23/2019 10:30,0.98
4/23/2019 10:45,1.96
4/23/2019 11:00,1.35
4/23/2019 11:15,1.1
4/23/2019 11:45,0.49
4/23/2019 12:00,0.86
4/23/2019 13:00,0.61
4/23/2019 12:15,1.1
4/23/2019 12:30,0.74
4/23/2019 12:45,0.61
4/23/2019 13:15,0.86
4/23/2019 13:30,0.49
4/23/2019 13:45,0.86
4/23/2019 14:00,0.86
4/23/2019 15:00,0.74
4/23/2019 14:15,1.96
4/23/2019 14:30,0.86
4/23/2019 14:45,1.23
4/23/2019 15:15,1.59
4/23/2019 15:30,0.98
4/23/2019 15:45,1.23
4/23/2019 16:00,1.23
4/23/2019 17:00,1.1
4/23/2019 16:15,0.86
4/23/2019 16:30,0.86
4/23/2019 16:45,0.37
4/23/2019 17:15,0.98
4/23/2019 17:30,1.84
4/23/2019 17:45,1.96
4/23/2019 18:00,1.35
4/23/2019 19:00,2.57
4/23/2019 18:15,0.37
4/23/2019 18:30,1.23
4/23/2019 18:45,2.21
4/23/2019 19:15,2.57
4/23/2019 19:30,1.59
4/23/2019 19:45,1.35
4/23/2019 20:00,0.74
4/23/2019 23:00,0.74
4/23/2019 22:15,1.35
4/23/2019 22:30,5.51
4/23/2019 22:45,4.9
4/23/2019 23:15,3.43
4/23/2019 23:30,6
4/23/2019 23:45,5.76
4/24/2019 0:00,4.69
4/24/2019 7:00,1
4/24/2019 6:15,0.9
4/24/2019 6:30,1
4/24/2019 6:45,1.2
4/24/2019 7:15,0.9
4/24/2019 7:30,1
4/24/2019 7:45,0.5
4/24/2019 8:00,0.5
4/24/2019 9:00,1.3
4/24/2019 8:15,1
4/24/2019 8:30,1
4/24/2019 8:45,1.6
4/24/2019 9:15,1.69
4/24/2019 9:30,2.19
4/24/2019 9:45,1.69
4/24/2019 10:00,1.4
4/24/2019 11:00,0.5
4/24/2019 10:15,0.9
4/24/2019 10:30,1
4/24/2019 10:45,0.7
4/24/2019 11:15,0.7
4/24/2019 11:30,0.5
4/24/2019 11:45,0.5
4/24/2019 12:00,0.6
4/24/2019 15:00,1.1
4/24/2019 14:15,1.3
4/24/2019 14:30,0.8
4/24/2019 14:45,0.8
4/24/2019 15:15,0.9
4/24/2019 15:30,0.7
4/24/2019 15:45,0.9
4/24/2019 16:00,0.8
4/24/2019 16:15,0.6
4/24/2019 16:30,0.7
4/24/2019 16:45,0.8
4/24/2019 17:00,0.9
4/24/2019 17:15,0.8
4/24/2019 17:30,0.9
4/24/2019 17:45,0.4
4/24/2019 18:00,1.6
4/24/2019 18:15,0.5
4/24/2019 18:30,1
4/24/2019 18:45,1.3
4/24/2019 19:00,0.9
4/24/2019 19:15,0.6
4/24/2019 19:30,0.7
4/24/2019 19:45,0.9
4/24/2019 20:00,1.69
4/24/2019 20:15,1.1
4/24/2019 20:30,2.49
4/24/2019 20:45,0.9
4/24/2019 21:00,1.2
4/24/2019 21:15,2.39
4/24/2019 21:30,5.18
4/24/2019 21:45,5.28
4/24/2019 22:00,5.08
4/24/2019 22:15,1.79
4/24/2019 22:30,4.89
4/24/2019 22:45,1.2
4/24/2019 23:00,4.09
4/24/2019 23:15,4.79
4/24/2019 23:30,4.49
4/24/2019 23:45,4.69
4/25/2019 0:00,3.53
4/25/2019 1:00,0.81
4/25/2019 0:15,3.75
4/25/2019 0:30,3.02
4/25/2019 0:45,0.81
4/25/2019 1:15,0.59
4/25/2019 1:30,0.59
4/25/2019 1:45,0.96
4/25/2019 2:00,3.38
4/25/2019 3:00,3.24
4/25/2019 2:15,3.75
4/25/2019 2:30,3.38
4/25/2019 2:45,3.02
4/25/2019 3:15,3.46
4/25/2019 3:30,3.31
4/25/2019 3:45,3.31
4/25/2019 11:15,0.44
4/25/2019 4:00,3.16
4/25/2019 10:15,0.81
4/25/2019 10:30,0.74
4/25/2019 10:45,0.59
4/25/2019 11:00,0.44
4/25/2019 11:30,0.44
4/25/2019 11:45,0.44
4/25/2019 12:00,0.44
4/25/2019 13:00,0.44
4/25/2019 12:15,0.44
4/25/2019 12:30,0.44
4/25/2019 12:45,0.44
4/25/2019 13:15,0.44
4/25/2019 13:30,0.44
4/25/2019 13:45,0.44
4/25/2019 14:00,0.44
4/25/2019 19:00,3.83
4/25/2019 18:15,0.74
4/25/2019 18:30,2.5
4/25/2019 18:45,3.38
4/25/2019 19:15,1.55
4/25/2019 19:30,0.74
4/25/2019 19:45,0.74
4/25/2019 20:00,0.74
4/25/2019 21:00,0.74
4/25/2019 20:15,0.44
4/25/2019 20:30,0.66
4/25/2019 20:45,0.88
4/25/2019 21:15,1.25
4/25/2019 21:30,3.53
4/25/2019 21:45,3.75
4/25/2019 22:00,3.46
4/25/2019 23:00,1.62
4/25/2019 22:15,1.47
4/25/2019 22:30,3.46
4/25/2019 22:45,1.99
4/25/2019 23:15,3.53
4/25/2019 23:30,3.61
4/25/2019 23:45,3.46
4/26/2019 0:00,2.92
4/26/2019 1:00,2.92
4/26/2019 0:15,0.68
4/26/2019 0:30,2.92
4/26/2019 0:45,3.11
4/26/2019 1:15,2.73
4/26/2019 1:30,2.67
4/26/2019 1:45,2.98
4/26/2019 2:00,2.98
4/26/2019 3:00,0.87
4/26/2019 2:15,3.11
4/26/2019 2:30,2.61
4/26/2019 2:45,2.73
4/26/2019 3:15,0.56
4/26/2019 3:30,0.62
4/26/2019 3:45,0.62
4/26/2019 4:00,0.37
4/26/2019 9:00,0.87
4/26/2019 8:15,0.56
4/26/2019 8:30,0.99
4/26/2019 8:45,1.06
